model,precision,recall,threshold,average_precision
LASSO_logistic,0.07272012578616352,1.0,0.09453118498561378,0.2626747197560961
LASSO_logistic,0.07274872198191112,1.0,0.09461917020178973,0.2626747197560961
LASSO_logistic,0.07277734067663258,1.0,0.09504297060298157,0.2626747197560961
LASSO_logistic,0.07280598189689098,1.0,0.09505294861586644,0.2626747197560961
LASSO_logistic,0.07283464566929133,1.0,0.0951130514293342,0.2626747197560961
LASSO_logistic,0.07286333202048051,1.0,0.09515347445993146,0.2626747197560961
LASSO_logistic,0.07289204097714735,1.0,0.09519695131631986,0.2626747197560961
LASSO_logistic,0.07292077256602286,1.0,0.09520084400533284,0.2626747197560961
LASSO_logistic,0.07294952681388013,1.0,0.09522426071624963,0.2626747197560961
LASSO_logistic,0.07297830374753451,1.0,0.0954709821748744,0.2626747197560961
LASSO_logistic,0.07300710339384373,1.0,0.0955844097945855,0.2626747197560961
LASSO_logistic,0.07303592577970786,1.0,0.09573734108918104,0.2626747197560961
LASSO_logistic,0.0730647709320695,1.0,0.09578231736501377,0.2626747197560961
LASSO_logistic,0.07309363887791387,1.0,0.09600428340311422,0.2626747197560961
LASSO_logistic,0.07312252964426877,1.0,0.09600804228933252,0.2626747197560961
LASSO_logistic,0.07315144325820483,1.0,0.0960331616524332,0.2626747197560961
LASSO_logistic,0.07318037974683544,1.0,0.09629878428863717,0.2626747197560961
LASSO_logistic,0.07320933913731698,1.0,0.09633993522661738,0.2626747197560961
LASSO_logistic,0.07323832145684878,1.0,0.096425687029758,0.2626747197560961
LASSO_logistic,0.07326732673267326,1.0,0.09660628909484291,0.2626747197560961
LASSO_logistic,0.07329635499207607,1.0,0.09690568032912443,0.2626747197560961
LASSO_logistic,0.07332540626238605,1.0,0.09693285427547833,0.2626747197560961
LASSO_logistic,0.07335448057097542,1.0,0.09723501815874624,0.2626747197560961
LASSO_logistic,0.07338357794525982,1.0,0.0974234275878924,0.2626747197560961
LASSO_logistic,0.07341269841269842,1.0,0.09744530590418414,0.2626747197560961
LASSO_logistic,0.07344184200079397,1.0,0.09767129147477588,0.2626747197560961
LASSO_logistic,0.07347100873709293,1.0,0.09770258182737832,0.2626747197560961
LASSO_logistic,0.07350019864918554,1.0,0.09782977160053852,0.2626747197560961
LASSO_logistic,0.07352941176470588,1.0,0.09797785331701937,0.2626747197560961
LASSO_logistic,0.073558648111332,1.0,0.09819495646231825,0.2626747197560961
LASSO_logistic,0.073587907716786,1.0,0.09824274513817648,0.2626747197560961
LASSO_logistic,0.07361719060883407,1.0,0.09854523198311228,0.2626747197560961
LASSO_logistic,0.07364649681528662,1.0,0.09856411069374603,0.2626747197560961
LASSO_logistic,0.0736758263639984,1.0,0.09864122207339444,0.2626747197560961
LASSO_logistic,0.07370517928286853,1.0,0.09889388042593583,0.2626747197560961
LASSO_logistic,0.07373455559984057,1.0,0.09903320881954801,0.2626747197560961
LASSO_logistic,0.07376395534290271,1.0,0.09907112360633484,0.2626747197560961
LASSO_logistic,0.07379337854008776,1.0,0.09912648705056314,0.2626747197560961
LASSO_logistic,0.07382282521947327,1.0,0.09946417295640965,0.2626747197560961
LASSO_logistic,0.07385229540918163,1.0,0.09961397037435808,0.2626747197560961
LASSO_logistic,0.0738817891373802,1.0,0.09966448717923343,0.2626747197560961
LASSO_logistic,0.07391130643228126,1.0,0.09969077538418947,0.2626747197560961
LASSO_logistic,0.07394084732214229,1.0,0.09970600524630581,0.2626747197560961
LASSO_logistic,0.0739704118352659,1.0,0.09974834593287145,0.2626747197560961
LASSO_logistic,0.074,1.0,0.09997736917678542,0.2626747197560961
LASSO_logistic,0.0740296118447379,1.0,0.09998479956126932,0.2626747197560961
LASSO_logistic,0.07405924739791833,1.0,0.10007127168029067,0.2626747197560961
LASSO_logistic,0.07408890668802563,1.0,0.10015955533153653,0.2626747197560961
LASSO_logistic,0.07411858974358974,1.0,0.10027476704206938,0.2626747197560961
LASSO_logistic,0.07414829659318638,1.0,0.10032993832113761,0.2626747197560961
LASSO_logistic,0.07417802726543705,1.0,0.10033525654673887,0.2626747197560961
LASSO_logistic,0.07420778178900922,1.0,0.1006638009216543,0.2626747197560961
LASSO_logistic,0.07423756019261638,1.0,0.10112968952333336,0.2626747197560961
LASSO_logistic,0.07426736250501806,1.0,0.10142967499717272,0.2626747197560961
LASSO_logistic,0.07429718875502007,1.0,0.10147219923421165,0.2626747197560961
LASSO_logistic,0.07432703897147448,1.0,0.10148970500120702,0.2626747197560961
LASSO_logistic,0.07435691318327975,1.0,0.10164694181246305,0.2626747197560961
LASSO_logistic,0.07438681141938078,1.0,0.10204573626082451,0.2626747197560961
LASSO_logistic,0.07441673370876911,1.0,0.102652752182309,0.2626747197560961
LASSO_logistic,0.0744466800804829,1.0,0.10278973503764822,0.2626747197560961
LASSO_logistic,0.07447665056360708,1.0,0.10304502554491834,0.2626747197560961
LASSO_logistic,0.07450664518727346,1.0,0.10343245325931057,0.2626747197560961
LASSO_logistic,0.07453666398066076,1.0,0.10358899060418954,0.2626747197560961
LASSO_logistic,0.07456670697299476,1.0,0.10365525537682259,0.2626747197560961
LASSO_logistic,0.07459677419354839,1.0,0.10411114574070945,0.2626747197560961
