model,precision,recall,threshold,average_precision
first_visit_LASSO_logistic,0.01514059120403749,1.0,1.2321345878907749e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015146051208077894,1.0,1.2487053663829386e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015151515151515152,1.0,1.2744982228878065e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015156983038614218,1.0,1.288915610864245e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01516245487364621,1.0,1.2980704460944585e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015167930660888408,1.0,1.3156292417258548e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015173410404624277,1.0,1.3295025130167027e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015178894109143477,1.0,1.3308766134508912e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015184381778741865,1.0,1.341650918210841e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015189873417721518,1.0,1.3659941488593224e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015195369030390739,1.0,1.3689598848418273e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01520086862106406,1.0,1.3880361979408374e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015206372194062274,1.0,1.4011752811938703e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015211879753712423,1.0,1.4472884858281045e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015217391304347827,1.0,1.4546242446519406e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015222906850308082,1.0,1.463367050517561e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015228426395939087,1.0,1.5051355791093868e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015233949945593036,1.0,1.552364608120263e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015239477503628448,1.0,1.562897870533489e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015245009074410164,1.0,1.5707591258555225e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015250544662309368,1.0,1.5971008550908405e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015256084271703597,1.0,1.6289554263247454e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015261627906976744,1.0,1.667106296081275e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015267175572519083,1.0,1.676008363065031e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015272727272727273,1.0,1.6962625166944144e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015278283012004365,1.0,1.7083763176667606e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015283842794759825,1.0,1.7410204823025234e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015289406625409537,1.0,1.8178095465998585e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01529497450837582,1.0,1.846931953630545e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015300546448087432,1.0,1.8811492064186536e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015306122448979591,1.0,1.8865623795534768e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015311702515493984,1.0,1.8924714958554183e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015317286652078774,1.0,1.900441659901978e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015322874863188618,1.0,1.9555244099389232e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015328467153284672,1.0,1.9794606601860458e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01533406352683461,1.0,2.0416207049692538e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015339663988312637,1.0,2.1441241780733713e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015345268542199489,1.0,2.2561868915313012e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015350877192982455,1.0,2.3427895827437788e-05,0.5908208210674911
