model,fpr,tpr,threshold,auc
Transformer,0.22941510505394663,0.8699186991869918,0.3764496445655823,0.8915942992479328
Transformer,0.2441794434980125,0.8699186991869918,0.34247979521751404,0.8915942992479328
Transformer,0.2441794434980125,0.8780487804878049,0.3420239984989166,0.8915942992479328
Transformer,0.24701873935264054,0.8780487804878049,0.33982694149017334,0.8915942992479328
Transformer,0.24701873935264054,0.8861788617886179,0.33927950263023376,0.8915942992479328
Transformer,0.2504258943781942,0.8861788617886179,0.3327735960483551,0.8915942992479328
Transformer,0.2504258943781942,0.8943089430894309,0.3320086598396301,0.8915942992479328
Transformer,0.25496876774559907,0.8943089430894309,0.3266839385032654,0.8915942992479328
Transformer,0.25496876774559907,0.9024390243902439,0.3265458941459656,0.8915942992479328
Transformer,0.2714366837024418,0.9024390243902439,0.29664093255996704,0.8915942992479328
Transformer,0.2714366837024418,0.9105691056910569,0.2964158058166504,0.8915942992479328
Transformer,0.30664395229982966,0.9105691056910569,0.2333250790834427,0.8915942992479328
Transformer,0.30664395229982966,0.9186991869918699,0.2326732575893402,0.8915942992479328
Transformer,0.3327654741624077,0.9186991869918699,0.1893557906150818,0.8915942992479328
Transformer,0.3327654741624077,0.926829268292683,0.18916448950767517,0.8915942992479328
Transformer,0.4122657580919932,0.926829268292683,0.12251986563205719,0.8915942992479328
Transformer,0.4122657580919932,0.9349593495934959,0.12221390753984451,0.8915942992479328
Transformer,0.43611584327086883,0.9349593495934959,0.10709845274686813,0.8915942992479328
Transformer,0.43611584327086883,0.943089430894309,0.10666012763977051,0.8915942992479328
Transformer,0.47132311186825665,0.943089430894309,0.08770814538002014,0.8915942992479328
Transformer,0.47132311186825665,0.9512195121951219,0.08750520646572113,0.8915942992479328
Transformer,0.5917092561044861,0.9512195121951219,0.05686163529753685,0.8915942992479328
Transformer,0.5934128336172629,0.9512195121951219,0.05677426978945732,0.8915942992479328
Transformer,0.6240772288472459,0.9512195121951219,0.053752921521663666,0.8915942992479328
Transformer,0.6240772288472459,0.959349593495935,0.05374782159924507,0.8915942992479328
Transformer,0.663259511641113,0.959349593495935,0.049771443009376526,0.8915942992479328
Transformer,0.663259511641113,0.967479674796748,0.049746494740247726,0.8915942992479328
Transformer,0.6666666666666666,0.967479674796748,0.049519527703523636,0.8915942992479328
Transformer,0.6666666666666666,0.975609756097561,0.049509428441524506,0.8915942992479328
Transformer,0.7586598523566156,0.975609756097561,0.04369800537824631,0.8915942992479328
Transformer,0.7586598523566156,0.983739837398374,0.04367842152714729,0.8915942992479328
Transformer,0.7808063600227144,0.983739837398374,0.042637165635824203,0.8915942992479328
Transformer,0.7808063600227144,0.991869918699187,0.04261507838964462,0.8915942992479328
Transformer,0.8551959114139693,0.991869918699187,0.039512936025857925,0.8915942992479328
Transformer,0.8591709256104486,0.991869918699187,0.03947848826646805,0.8915942992479328
Transformer,0.8665530948324816,0.991869918699187,0.03928646817803383,0.8915942992479328
Transformer,0.8665530948324816,1.0,0.03927364572882652,0.8915942992479328
Transformer,0.9636570130607609,1.0,0.03515085577964783,0.8915942992479328
Transformer,0.9670641680863146,1.0,0.03512605279684067,0.8915942992479328
Transformer,1.0,1.0,0.02818058244884014,0.8915942992479328
Ensemble,0.0,0.0,inf,0.8933440441729801
Ensemble,0.0,0.008130081300813009,0.9834328889846802,0.8933440441729801
Ensemble,0.0,0.016260162601626018,0.9818762540817261,0.8933440441729801
Ensemble,0.001135718341851221,0.016260162601626018,0.9791487455368042,0.8933440441729801
Ensemble,0.001135718341851221,0.04065040650406504,0.9745941758155823,0.8933440441729801
Ensemble,0.0017035775127768314,0.04065040650406504,0.9737315773963928,0.8933440441729801
Ensemble,0.0017035775127768314,0.04878048780487805,0.9731798768043518,0.8933440441729801
Ensemble,0.002271436683702442,0.04878048780487805,0.9722014665603638,0.8933440441729801
Ensemble,0.002271436683702442,0.06504065040650407,0.969849705696106,0.8933440441729801
Ensemble,0.0028392958546280523,0.06504065040650407,0.9697116613388062,0.8933440441729801
Ensemble,0.0028392958546280523,0.08130081300813008,0.9666770696640015,0.8933440441729801
Ensemble,0.0034071550255536627,0.08130081300813008,0.9665001630783081,0.8933440441729801
Ensemble,0.0034071550255536627,0.12195121951219512,0.9640942811965942,0.8933440441729801
Ensemble,0.003975014196479273,0.12195121951219512,0.9637539982795715,0.8933440441729801
Ensemble,0.003975014196479273,0.13008130081300814,0.9636196494102478,0.8933440441729801
Ensemble,0.004542873367404884,0.13008130081300814,0.9626833200454712,0.8933440441729801
Ensemble,0.004542873367404884,0.17073170731707318,0.9549438953399658,0.8933440441729801
Ensemble,0.005110732538330494,0.17073170731707318,0.9548425674438477,0.8933440441729801
Ensemble,0.005110732538330494,0.17886178861788618,0.9547666311264038,0.8933440441729801
Ensemble,0.0073821692220329355,0.17886178861788618,0.9513858556747437,0.8933440441729801
Ensemble,0.0073821692220329355,0.18699186991869918,0.9510437250137329,0.8933440441729801
Ensemble,0.007950028392958546,0.18699186991869918,0.9494643807411194,0.8933440441729801
Ensemble,0.007950028392958546,0.1951219512195122,0.9483816623687744,0.8933440441729801
Ensemble,0.009085746734809767,0.1951219512195122,0.9462193250656128,0.8933440441729801
Ensemble,0.009085746734809767,0.21951219512195122,0.9454523921012878,0.8933440441729801
Ensemble,0.009653605905735378,0.21951219512195122,0.9454345703125,0.8933440441729801
Ensemble,0.009653605905735378,0.23577235772357724,0.9437177181243896,0.8933440441729801
Ensemble,0.010221465076660987,0.23577235772357724,0.9436107873916626,0.8933440441729801
Ensemble,0.010221465076660987,0.24390243902439024,0.9424941539764404,0.8933440441729801
Ensemble,0.011357183418512209,0.24390243902439024,0.9423419833183289,0.8933440441729801
Ensemble,0.011357183418512209,0.2682926829268293,0.9385694265365601,0.8933440441729801
Ensemble,0.01306076093128904,0.2682926829268293,0.9352912902832031,0.8933440441729801
Ensemble,0.01306076093128904,0.3089430894308943,0.9327493906021118,0.8933440441729801
Ensemble,0.014764338444065871,0.3089430894308943,0.9257180690765381,0.8933440441729801
Ensemble,0.014764338444065871,0.3170731707317073,0.925613522529602,0.8933440441729801
Ensemble,0.017603634298693924,0.3170731707317073,0.9201712608337402,0.8933440441729801
Ensemble,0.017603634298693924,0.3252032520325203,0.919880747795105,0.8933440441729801
Ensemble,0.018171493469619535,0.3252032520325203,0.9198408126831055,0.8933440441729801
Ensemble,0.018171493469619535,0.3333333333333333,0.9196508526802063,0.8933440441729801
Ensemble,0.018739352640545145,0.3333333333333333,0.9190869331359863,0.8933440441729801
Ensemble,0.018739352640545145,0.34146341463414637,0.9190405011177063,0.8933440441729801
Ensemble,0.019875070982396367,0.34146341463414637,0.913500964641571,0.8933440441729801
Ensemble,0.019875070982396367,0.35772357723577236,0.9084852933883667,0.8933440441729801
Ensemble,0.020442930153321975,0.35772357723577236,0.9080907702445984,0.8933440441729801
Ensemble,0.020442930153321975,0.36585365853658536,0.9071575403213501,0.8933440441729801
Ensemble,0.021010789324247586,0.36585365853658536,0.9064007997512817,0.8933440441729801
Ensemble,0.021010789324247586,0.37398373983739835,0.9043246507644653,0.8933440441729801
Ensemble,0.022146507666098807,0.37398373983739835,0.9030934572219849,0.8933440441729801
Ensemble,0.022146507666098807,0.3983739837398374,0.8962061405181885,0.8933440441729801
Ensemble,0.02498580352072686,0.3983739837398374,0.8890588283538818,0.8933440441729801
Ensemble,0.02498580352072686,0.4065040650406504,0.8889930844306946,0.8933440441729801
Ensemble,0.02612152186257808,0.4065040650406504,0.8874213099479675,0.8933440441729801
Ensemble,0.02612152186257808,0.4146341463414634,0.8864346742630005,0.8933440441729801
Ensemble,0.02668938103350369,0.4146341463414634,0.8857425451278687,0.8933440441729801
Ensemble,0.02668938103350369,0.43089430894308944,0.8795365691184998,0.8933440441729801
Ensemble,0.030664395229982964,0.43089430894308944,0.8708468079566956,0.8933440441729801
Ensemble,0.030664395229982964,0.44715447154471544,0.8683335781097412,0.8933440441729801
Ensemble,0.03236797274275979,0.44715447154471544,0.8648806810379028,0.8933440441729801
Ensemble,0.03236797274275979,0.45528455284552843,0.8641812801361084,0.8933440441729801
Ensemble,0.033503691084611015,0.45528455284552843,0.8624199628829956,0.8933440441729801
Ensemble,0.033503691084611015,0.4634146341463415,0.8609082698822021,0.8933440441729801
Ensemble,0.03520726859738785,0.4634146341463415,0.8591514825820923,0.8933440441729801
Ensemble,0.03520726859738785,0.4715447154471545,0.8586153984069824,0.8933440441729801
Ensemble,0.03577512776831346,0.4715447154471545,0.8585870265960693,0.8933440441729801
Ensemble,0.03577512776831346,0.4796747967479675,0.8571310043334961,0.8933440441729801
Ensemble,0.0380465644520159,0.4796747967479675,0.8555247783660889,0.8933440441729801
Ensemble,0.0380465644520159,0.4878048780487805,0.8548320531845093,0.8933440441729801
Ensemble,0.03861442362294151,0.4878048780487805,0.8546257019042969,0.8933440441729801
Ensemble,0.03861442362294151,0.4959349593495935,0.8529635071754456,0.8933440441729801
Ensemble,0.039182282793867124,0.4959349593495935,0.8524222373962402,0.8933440441729801
Ensemble,0.039182282793867124,0.5040650406504065,0.8515197038650513,0.8933440441729801
Ensemble,0.039750141964792735,0.5040650406504065,0.8508287668228149,0.8933440441729801
Ensemble,0.039750141964792735,0.5121951219512195,0.8496838212013245,0.8933440441729801
Ensemble,0.04031800113571834,0.5121951219512195,0.8488906621932983,0.8933440441729801
Ensemble,0.04031800113571834,0.5203252032520326,0.8475911617279053,0.8933440441729801
Ensemble,0.04202157864849517,0.5203252032520326,0.8446110486984253,0.8933440441729801
Ensemble,0.04202157864849517,0.5284552845528455,0.84263014793396,0.8933440441729801
Ensemble,0.044293015332197615,0.5284552845528455,0.838667094707489,0.8933440441729801
Ensemble,0.044293015332197615,0.5365853658536586,0.8381412029266357,0.8933440441729801
Ensemble,0.04599659284497445,0.5365853658536586,0.832069993019104,0.8933440441729801
Ensemble,0.04599659284497445,0.5447154471544715,0.832015872001648,0.8933440441729801
Ensemble,0.04770017035775128,0.5447154471544715,0.8296005725860596,0.8933440441729801
Ensemble,0.04770017035775128,0.5609756097560976,0.823081374168396,0.8933440441729801
Ensemble,0.05110732538330494,0.5609756097560976,0.8197071552276611,0.8933440441729801
Ensemble,0.05110732538330494,0.5772357723577236,0.819057822227478,0.8933440441729801
Ensemble,0.05337876206700738,0.5772357723577236,0.8140186071395874,0.8933440441729801
Ensemble,0.05337876206700738,0.5853658536585366,0.8111143708229065,0.8933440441729801
Ensemble,0.05394662123793299,0.5853658536585366,0.8079776167869568,0.8933440441729801
Ensemble,0.05394662123793299,0.5934959349593496,0.8072181940078735,0.8933440441729801
Ensemble,0.05848949460533787,0.5934959349593496,0.7969636917114258,0.8933440441729801
Ensemble,0.05848949460533787,0.6016260162601627,0.7958632707595825,0.8933440441729801
Ensemble,0.060193072118114706,0.6016260162601627,0.7890498638153076,0.8933440441729801
Ensemble,0.060193072118114706,0.6097560975609756,0.7888327240943909,0.8933440441729801
Ensemble,0.06643952299829642,0.6097560975609756,0.775722861289978,0.8933440441729801
Ensemble,0.06643952299829642,0.6178861788617886,0.7712436318397522,0.8933440441729801
Ensemble,0.0709823963657013,0.6178861788617886,0.7649674415588379,0.8933440441729801
Ensemble,0.0709823963657013,0.6260162601626016,0.7646186351776123,0.8933440441729801
Ensemble,0.0760931289040318,0.6260162601626016,0.7547422647476196,0.8933440441729801
Ensemble,0.0760931289040318,0.6422764227642277,0.7467151880264282,0.8933440441729801
Ensemble,0.07779670641680864,0.6422764227642277,0.7440529465675354,0.8933440441729801
Ensemble,0.07779670641680864,0.6504065040650406,0.7406017780303955,0.8933440441729801
Ensemble,0.07893242475865986,0.6504065040650406,0.7399500608444214,0.8933440441729801
Ensemble,0.07893242475865986,0.6585365853658537,0.7396045327186584,0.8933440441729801
Ensemble,0.08120386144236229,0.6585365853658537,0.7310720086097717,0.8933440441729801
Ensemble,0.08120386144236229,0.6666666666666666,0.7308651208877563,0.8933440441729801
Ensemble,0.08290743895513912,0.6666666666666666,0.729019284248352,0.8933440441729801
Ensemble,0.08290743895513912,0.6747967479674797,0.7287452220916748,0.8933440441729801
Ensemble,0.08404315729699034,0.6747967479674797,0.7277988195419312,0.8933440441729801
Ensemble,0.08404315729699034,0.6829268292682927,0.7276785373687744,0.8933440441729801
Ensemble,0.08745031232254401,0.6829268292682927,0.7090423703193665,0.8933440441729801
Ensemble,0.08745031232254401,0.6910569105691057,0.7051140069961548,0.8933440441729801
Ensemble,0.0925610448608745,0.6910569105691057,0.6952517032623291,0.8933440441729801
Ensemble,0.0925610448608745,0.6991869918699187,0.6949424743652344,0.8933440441729801
Ensemble,0.09312890403180012,0.6991869918699187,0.6942431330680847,0.8933440441729801
Ensemble,0.09312890403180012,0.7073170731707317,0.6936469674110413,0.8933440441729801
Ensemble,0.09426462237365134,0.7073170731707317,0.6922140717506409,0.8933440441729801
Ensemble,0.09426462237365134,0.7154471544715447,0.6909316778182983,0.8933440441729801
Ensemble,0.09483248154457695,0.7154471544715447,0.6875084638595581,0.8933440441729801
Ensemble,0.09483248154457695,0.7235772357723578,0.6875029802322388,0.8933440441729801
Ensemble,0.10391822827938671,0.7235772357723578,0.6629500389099121,0.8933440441729801
Ensemble,0.10391822827938671,0.7317073170731707,0.6614234447479248,0.8933440441729801
Ensemble,0.10505394662123793,0.7317073170731707,0.6611070036888123,0.8933440441729801
Ensemble,0.10505394662123793,0.7398373983739838,0.6578667163848877,0.8933440441729801
Ensemble,0.11243611584327087,0.7398373983739838,0.6385819315910339,0.8933440441729801
Ensemble,0.11243611584327087,0.7479674796747967,0.6385252475738525,0.8933440441729801
Ensemble,0.12379329926178308,0.7479674796747967,0.6082374453544617,0.8933440441729801
Ensemble,0.12379329926178308,0.7560975609756098,0.6081943511962891,0.8933440441729801
Ensemble,0.1260647359454855,0.7560975609756098,0.6055241823196411,0.8933440441729801
Ensemble,0.1260647359454855,0.7642276422764228,0.6046320796012878,0.8933440441729801
Ensemble,0.13003975014196478,0.7642276422764228,0.5857636332511902,0.8933440441729801
Ensemble,0.13003975014196478,0.7723577235772358,0.5852607488632202,0.8933440441729801
Ensemble,0.13458262350936967,0.7723577235772358,0.5709904432296753,0.8933440441729801
Ensemble,0.13458262350936967,0.7804878048780488,0.5696418285369873,0.8933440441729801
Ensemble,0.14991482112436116,0.7804878048780488,0.5426276922225952,0.8933440441729801
Ensemble,0.14991482112436116,0.7886178861788617,0.5422646999359131,0.8933440441729801
Ensemble,0.16013628620102216,0.7886178861788617,0.5171502232551575,0.8933440441729801
Ensemble,0.16013628620102216,0.7967479674796748,0.5160982012748718,0.8933440441729801
Ensemble,0.16183986371379896,0.7967479674796748,0.5154433846473694,0.8933440441729801
Ensemble,0.16183986371379896,0.8048780487804879,0.5148940086364746,0.8933440441729801
Ensemble,0.17092561044860874,0.8048780487804879,0.48645180463790894,0.8933440441729801
Ensemble,0.17092561044860874,0.8130081300813008,0.4861287772655487,0.8933440441729801
Ensemble,0.18682566723452584,0.8130081300813008,0.45028913021087646,0.8933440441729801
Ensemble,0.18682566723452584,0.8211382113821138,0.4465761184692383,0.8933440441729801
Ensemble,0.1896649630891539,0.8211382113821138,0.44198548793792725,0.8933440441729801
Ensemble,0.1896649630891539,0.8292682926829268,0.44036924839019775,0.8933440441729801
Ensemble,0.19988642816581487,0.8292682926829268,0.4268602132797241,0.8933440441729801
Ensemble,0.19988642816581487,0.8373983739837398,0.426042377948761,0.8933440441729801
Ensemble,0.20045428733674048,0.8373983739837398,0.4238881468772888,0.8933440441729801
Ensemble,0.20045428733674048,0.8455284552845529,0.42323336005210876,0.8933440441729801
Ensemble,0.24304372515616127,0.8455284552845529,0.353835791349411,0.8933440441729801
Ensemble,0.24304372515616127,0.8536585365853658,0.3522976040840149,0.8933440441729801
Ensemble,0.2447473026689381,0.8536585365853658,0.34880635142326355,0.8933440441729801
Ensemble,0.2447473026689381,0.8617886178861789,0.3485371470451355,0.8933440441729801
Ensemble,0.24701873935264054,0.8617886178861789,0.343620240688324,0.8933440441729801
Ensemble,0.24701873935264054,0.8699186991869918,0.3435266613960266,0.8933440441729801
Ensemble,0.2617830777967064,0.8699186991869918,0.3180277347564697,0.8933440441729801
Ensemble,0.2617830777967064,0.8780487804878049,0.31688934564590454,0.8933440441729801
Ensemble,0.2657580919931857,0.8780487804878049,0.3117050528526306,0.8933440441729801
Ensemble,0.2657580919931857,0.8861788617886179,0.3111729621887207,0.8933440441729801
Ensemble,0.2668938103350369,0.8861788617886179,0.30827802419662476,0.8933440441729801
Ensemble,0.2668938103350369,0.8943089430894309,0.30816277861595154,0.8933440441729801
Ensemble,0.28052243043725156,0.8943089430894309,0.2816002368927002,0.8933440441729801
Ensemble,0.28052243043725156,0.9024390243902439,0.28014981746673584,0.8933440441729801
Ensemble,0.2867688813174333,0.9024390243902439,0.27416229248046875,0.8933440441729801
Ensemble,0.2867688813174333,0.9105691056910569,0.27406391501426697,0.8933440441729801
Ensemble,0.2969903463940943,0.9105691056910569,0.26031726598739624,0.8933440441729801
Ensemble,0.2969903463940943,0.9186991869918699,0.25960177183151245,0.8933440441729801
Ensemble,0.31629755820556504,0.9186991869918699,0.23450076580047607,0.8933440441729801
Ensemble,0.31629755820556504,0.926829268292683,0.23396021127700806,0.8933440441729801
Ensemble,0.370244179443498,0.926829268292683,0.18862415850162506,0.8933440441729801
Ensemble,0.370244179443498,0.9349593495934959,0.18840716779232025,0.8933440441729801
Ensemble,0.4514480408858603,0.9349593495934959,0.13648606836795807,0.8933440441729801
Ensemble,0.45315161839863716,0.9349593495934959,0.13641954958438873,0.8933440441729801
Ensemble,0.4684838160136286,0.9349593495934959,0.12723764777183533,0.8933440441729801
Ensemble,0.4684838160136286,0.943089430894309,0.12719692289829254,0.8933440441729801
Ensemble,0.5201590005678591,0.943089430894309,0.10928627103567123,0.8933440441729801
Ensemble,0.5201590005678591,0.9512195121951219,0.10899511724710464,0.8933440441729801
Ensemble,0.545144804088586,0.9512195121951219,0.10416059195995331,0.8933440441729801
Ensemble,0.545144804088586,0.959349593495935,0.10391122102737427,0.8933440441729801
Ensemble,0.5565019875070982,0.959349593495935,0.10160721093416214,0.8933440441729801
Ensemble,0.5565019875070982,0.967479674796748,0.1015782505273819,0.8933440441729801
Ensemble,0.5599091425326519,0.967479674796748,0.10082877427339554,0.8933440441729801
Ensemble,0.5599091425326519,0.975609756097561,0.10076618194580078,0.8933440441729801
Ensemble,0.6132879045996593,0.975609756097561,0.09215480834245682,0.8933440441729801
Ensemble,0.6172629187961386,0.975609756097561,0.09206731617450714,0.8933440441729801
Ensemble,0.6984667802385008,0.975609756097561,0.08102191984653473,0.8933440441729801
Ensemble,0.6984667802385008,0.983739837398374,0.08100442588329315,0.8933440441729801
Ensemble,0.7967064168086314,0.983739837398374,0.06984711438417435,0.8933440441729801
Ensemble,0.8001135718341851,0.983739837398374,0.06979820132255554,0.8933440441729801
Ensemble,0.8228279386712095,0.983739837398374,0.06714291125535965,0.8933440441729801
Ensemble,0.8228279386712095,0.991869918699187,0.06709198653697968,0.8933440441729801
Ensemble,0.9477569562748438,0.991869918699187,0.04638352990150452,0.8933440441729801
Ensemble,0.9477569562748438,1.0,0.0463644415140152,0.8933440441729801
Ensemble,1.0,1.0,0.02652520313858986,0.8933440441729801
